Department,Department_Name,Division,Gender,Grade,Base_Salary,Overtime_Pay,Longevity_Pay,Total_pay
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,113488,37920.26,11705.56,163113.82
POL,Department of Police,POL 47 HQ Office of the Chief,Female,A2,146890.82,3047.63,0,149938.45
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,113488,24636.85,0,138124.85
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,109649,772.3,0,110421.3
POL,Department of Police,POL 47 HQ Office of the Chief,Male,A1,112592,1287.87,0,113879.87
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,102359,8394.46,0,110753.46
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,98896,29442.47,0,128338.47
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,98896,17344.77,0,116240.77
POL,Department of Police,POL 47 HQ Office of the Chief,Male,P5,92319,26112.2,0,118431.2
POL,Department of Police,POL 47 HQ Office of the Chief,Male,A1,120612,12941.28,0,133553.28
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,124833,585.94,4633.18,130052.12
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A2,159165.73,1664.39,0,160830.12
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,124833,7898.64,13310.7,146042.34
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Female,A3,190185,0,0,190185
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,124833,1849.03,8720.4,135402.43
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,124833,12313.59,13310.7,150457.29
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Female,A1,124833,1014.19,4285.32,130132.51
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,124833,0,13310.7,138143.7
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,124833,301.37,10880.52,136014.89
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,120612,5266.61,0,125878.61
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Male,A1,112592,12366.84,0,124958.84
POL,Department of Police,POL 47 HQ Office of the Chief Internal Affairs Division,Female,16,75320.24,249.11,0,75569.35
POL,Department of Police,POL 47 HQ Office of the Chief Legal and Labor Relations Division,Male,A2,159107.11,0,0,159107.11
POL,Department of Police,POL 47 HQ Office of the Chief Legal and Labor Relations Division,Female,N21,80008,0,0,80008
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Female,A1,124833,47.99,13310.7,138191.69
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Female,23,107367,404.83,8554.02,116325.85
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Male,A1,124833,0,8821.59,133654.59
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Male,A1,124833,2879.22,12964.52,140676.74
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Female,A1,124833,1483.67,8716.12,135032.79
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Male,A3,189473,0,0,189473
POL,Department of Police,POL 47 HQ Office of the Chief Professional Accountability Division,Female,N25,101351.33,0,0,101351.33
POL,Department of Police,POL 47 HQ Office of the Chief Public Information Office,Female,16,78947,0,3019.35,81966.35
POL,Department of Police,POL 47 HQ Office of the Chief Public Information Office,Female,21,87581.92,4613.79,0,92195.71
POL,Department of Police,POL 47 HQ Office of the Chief Public Information Office,Male,P4,94186,23372.59,0,117558.59
POL,Department of Police,POL 47 HQ Office of the Chief Public Information Office,Female,P4,82078,20763.59,0,102841.59
POL,Department of Police,POL 47 HQ Office of the Chief Public Information Office,Female,M3,146195.46,0,0,146195.46
POL,Department of Police,POL 47 HQ Police Chief,Male,EX1,258000,0,0,258000
POL,Department of Police,POL 47 Investigative Services Bureau,Male,EX2,218000,0,0,218000
POL,Department of Police,POL 47 Investigative Services Bureau,Female,A2,157216.52,0,0,157216.52
POL,Department of Police,POL 47 Investigative Services Bureau,Male,23,107367,123.82,3546.14,111036.96
POL,Department of Police,POL 47 Investigative Services Bureau,Female,N17,82436,0,3507.12,85943.12
POL,Department of Police,POL 47 ISB Criminal Investigations Division,Male,A2,135221.8,3533.14,0,138754.94
POL,Department of Police,POL 47 ISB Criminal Investigations Division,Male,A3,190185,548.62,0,190733.62
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Male,P5,109123,130.88,4882.41,114136.29
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Male,A1,124833,9225.32,13310.7,147369.02
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Male,P4,108084,7274.77,3710.33,119069.1
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Male,P5,113488,27141.79,12101.05,152730.84
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Male,P4,100897,10071.37,0,110968.37
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Male,P4,108084,1636.91,0,109720.91
POL,Department of Police,POL 47 ISB Criminal Investigations Division 1st District Investigative Section,Female,16,75149.07,0,0,75149.07
POL,Department of Police,POL 47 ISB Major Crimes Division,Male,A3,188994.36,12872.06,0,201866.42
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Male,P4,108084,857.53,7550.4,116491.93
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Male,P4,108084,8688.58,11524.76,128297.34
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Female,P4,108084,86.42,11524.76,119695.18
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Male,A1,124833,2810.15,13310.7,140953.85
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Male,P4,108084,5703.73,11524.76,125312.49
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Female,16,78947,0,2408.01,81355.01
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Male,P4,108084,1946.69,11524.76,121555.45
POL,Department of Police,POL 47 ISB Criminal Investigations Division 2nd District Investigative Section,Male,P5,113488,12140.01,0,125628.01
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Female,16,78947,0,0,78947
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,A1,124833,13135,13310.7,151278.7
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P4,108084,6483.24,7550.4,122117.64
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P5,113488,20469.7,12101.05,146058.75
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P4,108084,3652.91,11524.76,123261.67
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P4,108084,6395.12,11524.76,126003.88
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P4,103927,0,1846.93,105773.93
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P4,108084,5876.93,3715.92,117676.85
POL,Department of Police,POL 47 ISB Criminal Investigations Division 3rd District Investigative Section,Male,P4,108084,2822.75,0,110906.75
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Male,P4,108084,37546.73,0,145630.73
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Female,P4,108084,23199.67,7550.4,138834.07
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Male,P4,108084,53851.3,11524.76,173460.06
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Female,P4,108084,20119.24,0,128203.24
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Male,P4,108084,12491.07,11524.76,132099.83
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Female,P4,108084,26409.72,11524.76,146018.48
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Male,P4,108084,89646.08,11524.76,209254.84
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Male,P4,108084,51834.85,1600.5,161519.35
POL,Department of Police,POL 47 ISB Major Crimes Division Homicide and Sex Section,Male,P4,108084,41957.82,0,150041.82
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,13568.03,11524.76,133176.79
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,A1,124833,10720.4,13310.7,148864.1
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,17991.23,6681.6,132756.83
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,32442.51,11524.76,152051.27
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,39128.45,11524.76,158737.21
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,27160.76,10026.16,145270.92
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,51410.2,11524.76,171018.96
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,A1,124833,13202.14,13310.7,151345.84
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,35414.09,11524.76,155022.85
POL,Department of Police,POL 47 ISB Major Crimes Division Robbery Section,Male,P4,108084,34584.96,3710.33,146379.29
POL,Department of Police,POL 47 MSB Communications Division,Female,17,56487.38,11077.15,0,67564.53
POL,Department of Police,POL 47 MSB Communications Division,Male,N23,104693.64,13224.95,0,117918.59
POL,Department of Police,POL 47 MSB Communications Division,Female,20,83594.46,10429.03,0,94023.49
POL,Department of Police,POL 47 MSB Communications Division,Female,N21,87615.08,16611.54,0,104226.62
POL,Department of Police,POL 47 MSB Communications Division,Female,17,73500.54,10023.41,0,83523.95
POL,Department of Police,POL 47 MSB Communications Division,Female,19,80054.1,14681.9,0,94736
POL,Department of Police,POL 47 MSB Communications Division,Female,N23,87611.05,17091.02,0,104702.07
POL,Department of Police,POL 47 MSB Communications Division,Male,N23,88568.42,19605.31,0,108173.73
POL,Department of Police,POL 47 MSB Communications Division,Male,19,73953.23,11857.47,0,85810.7
POL,Department of Police,POL 47 MSB Communications Division,Female,N23,84474.21,24159.84,0,108634.05
POL,Department of Police,POL 47 MSB Communications Division,Female,20,80910.65,15941.65,0,96852.3
POL,Department of Police,POL 47 MSB Communications Division,Male,N23,84474.23,29551.23,0,114025.46
POL,Department of Police,POL 47 MSB Communications Division,Female,19,77347.1,30274.33,0,107621.43
POL,Department of Police,POL 47 MSB Communications Division,Female,19,77559.77,10768.08,0,88327.85
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Female,28,134500,0,0,134500
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Female,M3,128322.69,0,0,128322.69
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Male,19,77030.57,808.78,0,77839.35
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Male,19,85615,246.98,0,85861.98
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Male,M3,145572.99,0,0,145572.99
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Female,N21,76934.66,0,0,76934.66
POL,Department of Police,POL 47 MSB Information Management and Technology Division,Female,23,100000,0,0,100000
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Female,20,93986,0,4454.99,98440.99
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Female,20,93986,1618.62,2878.09,98482.71
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Male,22,102682,1338,1668.68,105688.68
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Male,22,102682,531.97,0,103213.97
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Female,20,78883.03,1171.01,0,80054.04
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Male,20,77880.77,0,0,77880.77
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Male,N25,113771.55,0,0,113771.55
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Male,22,84425.01,313.36,0,84738.37
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Female,20,76901.67,100.92,0,77002.59
POL,Department of Police,POL 47 MSB Information Management and Technology Division Crime Analysis Section,Male,20,76233,0,0,76233
POL,Department of Police,POL 47 MSB Personnel Division Administration,Female,N23,107367,0,4580.14,111947.14
POL,Department of Police,POL 47 MSB Personnel Division Administration,Male,N21,95535.44,1863.8,0,97399.24
POL,Department of Police,POL 47 MSB Personnel Division Administration,Female,N25,117424,0,0,117424
POL,Department of Police,POL 47 MSB Personnel Division Administration,Female,N23,107367,0,0,107367
